,Id_article,Id_obs,Authors,Title,DOI,Year_of_publication,Experiment_period,Experiment_year,Country,Study_site,Latitude,Longitude,Continent,Climate_zone,Geocoordinates,Soil_type_WRB_USDA,Soil_texture,Soil_pH,Greenhouse,Organic_ferti,Mineral_ferti,Pesticide,Irrigation,Nitrogen_rate_kg_ha,Additional_factor,Intercropping_design,Intercropping_pattern,Crop_1_Common_Name,Crop_1_Scientific_Name,Crop_2_Common_Name,Crop_2_Scientific_Name,Crop_1_yield_sole,Crop_2_yield_sole,Crop_1_yield_intercropped,Crop_2_yield_intercropped,Yield_total_intercropping,Yield_unit,Yield_measure,Data_location,LER_crop1,LER_crop2,LER_tot,LER_crop_1_calc,LER_crop_2_calc,LER_tot_calc
1134,145,1135,"Sharaiha, R., Gliessman, S.","The Effects of Crop Combination and Row Arrangement in the lntercropping of Lettuce, Favabean and Pea on Weed Biomass and Diversity and on Crop Yields",10.1080/01448765.1992.9754615,1992,1990,1990,USA,"Agroecology Program Farm, University of California-Santa Cruz",36.987956,-122.058928,North America,Csb,Estimated,Mollisols (USDA),Sandy loam (SL),,No,Yes,No,,Yes,Unclear,Unweeded & Row arrangement: 1:1,Replacement,Row,Pea,Pisum sativum L.,Lettuce,Lactuca sativa L.,,,,,,,,Table 5,,,1.25,,,
1135,145,1136,"Sharaiha, R., Gliessman, S.","The Effects of Crop Combination and Row Arrangement in the lntercropping of Lettuce, Favabean and Pea on Weed Biomass and Diversity and on Crop Yields",10.1080/01448765.1992.9754615,1992,1990,1990,USA,"Agroecology Program Farm, University of California-Santa Cruz",36.987956,-122.058928,North America,Csb,Estimated,Mollisols (USDA),Sandy loam (SL),,No,Yes,No,,Yes,Unclear,Unweeded & Row arrangement: 1:2,Replacement,Strip,Pea,Pisum sativum L.,Lettuce,Lactuca sativa L.,,,,,,,,Table 5,,,1.24,,,
1136,145,1137,"Sharaiha, R., Gliessman, S.","The Effects of Crop Combination and Row Arrangement in the lntercropping of Lettuce, Favabean and Pea on Weed Biomass and Diversity and on Crop Yields",10.1080/01448765.1992.9754615,1992,1990,1990,USA,"Agroecology Program Farm, University of California-Santa Cruz",36.987956,-122.058928,North America,Csb,Estimated,Mollisols (USDA),Sandy loam (SL),,No,Yes,No,,Yes,Unclear,Unweeded & Row arrangement: 2:1,Replacement,Strip,Pea,Pisum sativum L.,Lettuce,Lactuca sativa L.,,,,,,,,Table 5,,,1.3,,,
1137,145,1138,"Sharaiha, R., Gliessman, S.","The Effects of Crop Combination and Row Arrangement in the lntercropping of Lettuce, Favabean and Pea on Weed Biomass and Diversity and on Crop Yields",10.1080/01448765.1992.9754615,1992,1990,1990,USA,"Agroecology Program Farm, University of California-Santa Cruz",36.987956,-122.058928,North America,Csb,Estimated,Mollisols (USDA),Sandy loam (SL),,No,Yes,No,,Yes,Unclear,Unweeded & Row arrangement: 2:2,Replacement,Strip,Pea,Pisum sativum L.,Lettuce,Lactuca sativa L.,,,,,,,,Table 5,,,1.24,,,
1138,145,1139,"Sharaiha, R., Gliessman, S.","The Effects of Crop Combination and Row Arrangement in the lntercropping of Lettuce, Favabean and Pea on Weed Biomass and Diversity and on Crop Yields",10.1080/01448765.1992.9754615,1992,1990,1990,USA,"Agroecology Program Farm, University of California-Santa Cruz",36.987956,-122.058928,North America,Csb,Estimated,Mollisols (USDA),Sandy loam (SL),,No,Yes,No,,Yes,Unclear,Unweeded & Row arrangement: 1:1,Replacement,Row,Fava bean,Vicia faba L.,Pea,Pisum sativum L.,,,,,,,,Table 5,,,1.41,,,
1139,145,1140,"Sharaiha, R., Gliessman, S.","The Effects of Crop Combination and Row Arrangement in the lntercropping of Lettuce, Favabean and Pea on Weed Biomass and Diversity and on Crop Yields",10.1080/01448765.1992.9754615,1992,1990,1990,USA,"Agroecology Program Farm, University of California-Santa Cruz",36.987956,-122.058928,North America,Csb,Estimated,Mollisols (USDA),Sandy loam (SL),,No,Yes,No,,Yes,Unclear,Unweeded & Row arrangement: 1:2,Replacement,Strip,Fava bean,Vicia faba L.,Pea,Pisum sativum L.,,,,,,,,Table 5,,,1.59,,,
1140,145,1141,"Sharaiha, R., Gliessman, S.","The Effects of Crop Combination and Row Arrangement in the lntercropping of Lettuce, Favabean and Pea on Weed Biomass and Diversity and on Crop Yields",10.1080/01448765.1992.9754615,1992,1990,1990,USA,"Agroecology Program Farm, University of California-Santa Cruz",36.987956,-122.058928,North America,Csb,Estimated,Mollisols (USDA),Sandy loam (SL),,No,Yes,No,,Yes,Unclear,Unweeded & Row arrangement: 2:1,Replacement,Strip,Fava bean,Vicia faba L.,Pea,Pisum sativum L.,,,,,,,,Table 5,,,1.67,,,
1141,145,1142,"Sharaiha, R., Gliessman, S.","The Effects of Crop Combination and Row Arrangement in the lntercropping of Lettuce, Favabean and Pea on Weed Biomass and Diversity and on Crop Yields",10.1080/01448765.1992.9754615,1992,1990,1990,USA,"Agroecology Program Farm, University of California-Santa Cruz",36.987956,-122.058928,North America,Csb,Estimated,Mollisols (USDA),Sandy loam (SL),,No,Yes,No,,Yes,Unclear,Unweeded & Row arrangement: 2:2,Replacement,Strip,Fava bean,Vicia faba L.,Pea,Pisum sativum L.,,,,,,,,Table 5,,,1.51,,,
1142,146,1143,"Sharma, OP and Gupta, AK",Comparing the feasibilities of pearlmillet-based intercropping systems supplied with varying levels of nitrogen and phosphorus,10.1046/j.1439-037X.2001.00449.x,2001,1995-1996,1995,India,"Agronomy farm, SKN College of Agriculture, Jobner",26.0833333,75.4666666666666,South Asia,BSh,Exact,,Sandy loam (SL),7.9,No,No,No,No,No,0,M0I0,Additive,Strip,Pearl millet,Pennisetum americanum L. Leeke,Cluster bean,Cyamopsis tetragonoloba L. Taubert,936.0,949.0,587.0,354.0,941.0,Kg/ha,Grain Yield,Table 1 & 3,,,,0.6271367521367521,0.37302423603793466,1.0001609881746867
1143,146,1144,"Sharma, OP and Gupta, AK",Comparing the feasibilities of pearlmillet-based intercropping systems supplied with varying levels of nitrogen and phosphorus,10.1046/j.1439-037X.2001.00449.x,2001,1995-1996,1995,India,"Agronomy farm, SKN College of Agriculture, Jobner",26.0833333,75.4666666666666,South Asia,BSh,Exact,,Sandy loam (SL),7.9,No,No,Yes,No,No,30 for pearl millet and 0 for legumes,M50I0,Additive,Strip,Pearl millet,Pennisetum americanum L. Leeke,Cluster bean,Cyamopsis tetragonoloba L. Taubert,936.0,949.0,664.0,372.0,1036.0,Kg/ha,Grain Yield,Table 1 & 3,,,,0.7094017094017094,0.39199157007376184,1.1013932794754713
1144,146,1145,"Sharma, OP and Gupta, AK",Comparing the feasibilities of pearlmillet-based intercropping systems supplied with varying levels of nitrogen and phosphorus,10.1046/j.1439-037X.2001.00449.x,2001,1995-1996,1995,India,"Agronomy farm, SKN College of Agriculture, Jobner",26.0833333,75.4666666666666,South Asia,BSh,Exact,,Sandy loam (SL),7.9,No,No,Yes,No,No,30 for pearl millet and 15 for legumes,M50I100,Additive,Strip,Pearl millet,Pennisetum americanum L. Leeke,Cluster bean,Cyamopsis tetragonoloba L. Taubert,936.0,949.0,728.0,465.0,1193.0,Kg/ha,Grain Yield,Table 1 & 3,,,,0.7777777777777778,0.48998946259220233,1.26776724036998
1145,146,1146,"Sharma, OP and Gupta, AK",Comparing the feasibilities of pearlmillet-based intercropping systems supplied with varying levels of nitrogen and phosphorus,10.1046/j.1439-037X.2001.00449.x,2001,1995-1996,1995,India,"Agronomy farm, SKN College of Agriculture, Jobner",26.0833333,75.4666666666666,South Asia,BSh,Exact,,Sandy loam (SL),7.9,No,No,Yes,No,No,45 for pearl millet and 0 for legumes,M75I0,Additive,Strip,Pearl millet,Pennisetum americanum L. Leeke,Cluster bean,Cyamopsis tetragonoloba L. Taubert,936.0,949.0,794.0,379.0,1173.0,Kg/ha,Grain Yield,Table 1 & 3,,,,0.8482905982905983,0.3993677555321391,1.2476583538227373
1146,146,1147,"Sharma, OP and Gupta, AK",Comparing the feasibilities of pearlmillet-based intercropping systems supplied with varying levels of nitrogen and phosphorus,10.1046/j.1439-037X.2001.00449.x,2001,1995-1996,1995,India,"Agronomy farm, SKN College of Agriculture, Jobner",26.0833333,75.4666666666666,South Asia,BSh,Exact,,Sandy loam (SL),7.9,No,No,Yes,No,No,45 for pearl millet and 15 for legumes,M75I100,Additive,Strip,Pearl millet,Pennisetum americanum L. Leeke,Cluster bean,Cyamopsis tetragonoloba L. Taubert,936.0,949.0,848.0,453.0,1301.0,Kg/ha,Grain Yield,Table 1 & 3,,,,0.905982905982906,0.4773445732349842,1.3833274792178902
1147,146,1148,"Sharma, OP and Gupta, AK",Comparing the feasibilities of pearlmillet-based intercropping systems supplied with varying levels of nitrogen and phosphorus,10.1046/j.1439-037X.2001.00449.x,2001,1995-1996,1995,India,"Agronomy farm, SKN College of Agriculture, Jobner",26.0833333,75.4666666666666,South Asia,BSh,Exact,,Sandy loam (SL),7.9,No,No,Yes,No,No,60 for pearl millet and 0 for legumes,M100I0,Additive,Strip,Pearl millet,Pennisetum americanum L. Leeke,Cluster bean,Cyamopsis tetragonoloba L. Taubert,936.0,949.0,867.0,332.0,1199.0,Kg/ha,Grain Yield,Table 1 & 3,,,,0.9262820512820513,0.3498419388830348,1.276123990165086
1148,146,1149,"Sharma, OP and Gupta, AK",Comparing the feasibilities of pearlmillet-based intercropping systems supplied with varying levels of nitrogen and phosphorus,10.1046/j.1439-037X.2001.00449.x,2001,1995-1996,1995,India,"Agronomy farm, SKN College of Agriculture, Jobner",26.0833333,75.4666666666666,South Asia,BSh,Exact,,Sandy loam (SL),7.9,No,No,Yes,No,No,60 for pearl millet and 15 for legumes,M100I100,Additive,Strip,Pearl millet,Pennisetum americanum L. Leeke,Cluster bean,Cyamopsis tetragonoloba L. Taubert,936.0,949.0,912.0,428.0,1340.0,Kg/ha,Grain Yield,Table 1 & 3,,,,0.9743589743589743,0.45100105374077976,1.425360028099754
1149,146,1150,"Sharma, OP and Gupta, AK",Comparing the feasibilities of pearlmillet-based intercropping systems supplied with varying levels of nitrogen and phosphorus,10.1046/j.1439-037X.2001.00449.x,2001,1995-1996,1996,India,"Agronomy farm, SKN College of Agriculture, Jobner",26.0833333,75.4666666666666,South Asia,BSh,Exact,,Sandy loam (SL),7.9,No,No,No,No,No,0,M0I0,Additive,Strip,Pearl millet,Pennisetum americanum L. Leeke,Cluster bean,Cyamopsis tetragonoloba L. Taubert,2114.0,824.0,1597.0,181.0,1778.0,Kg/ha,Grain Yield,Table 1 & 3,,,,0.7554399243140965,0.2196601941747573,0.9751001184888537
1150,146,1151,"Sharma, OP and Gupta, AK",Comparing the feasibilities of pearlmillet-based intercropping systems supplied with varying levels of nitrogen and phosphorus,10.1046/j.1439-037X.2001.00449.x,2001,1995-1996,1996,India,"Agronomy farm, SKN College of Agriculture, Jobner",26.0833333,75.4666666666666,South Asia,BSh,Exact,,Sandy loam (SL),7.9,No,No,Yes,No,No,30 for pearl millet and 0 for legumes,M50I0,Additive,Strip,Pearl millet,Pennisetum americanum L. Leeke,Cluster bean,Cyamopsis tetragonoloba L. Taubert,2114.0,824.0,1769.0,208.0,1977.0,Kg/ha,Grain Yield,Table 1 & 3,,,,0.836802270577105,0.2524271844660194,1.0892294550431245
1151,146,1152,"Sharma, OP and Gupta, AK",Comparing the feasibilities of pearlmillet-based intercropping systems supplied with varying levels of nitrogen and phosphorus,10.1046/j.1439-037X.2001.00449.x,2001,1995-1996,1996,India,"Agronomy farm, SKN College of Agriculture, Jobner",26.0833333,75.4666666666666,South Asia,BSh,Exact,,Sandy loam (SL),7.9,No,No,Yes,No,No,30 for pearl millet and 15 for legumes,M50I100,Additive,Strip,Pearl millet,Pennisetum americanum L. Leeke,Cluster bean,Cyamopsis tetragonoloba L. Taubert,2114.0,824.0,1879.0,251.0,2130.0,Kg/ha,Grain Yield,Table 1 & 3,,,,0.8888363292336803,0.30461165048543687,1.193447979719117
1152,146,1153,"Sharma, OP and Gupta, AK",Comparing the feasibilities of pearlmillet-based intercropping systems supplied with varying levels of nitrogen and phosphorus,10.1046/j.1439-037X.2001.00449.x,2001,1995-1996,1996,India,"Agronomy farm, SKN College of Agriculture, Jobner",26.0833333,75.4666666666666,South Asia,BSh,Exact,,Sandy loam (SL),7.9,No,No,Yes,No,No,45 for pearl millet and 0 for legumes,M75I0,Additive,Strip,Pearl millet,Pennisetum americanum L. Leeke,Cluster bean,Cyamopsis tetragonoloba L. Taubert,2114.0,824.0,1925.0,191.0,2116.0,Kg/ha,Grain Yield,Table 1 & 3,,,,0.9105960264900662,0.23179611650485438,1.1423921429949206
1153,146,1154,"Sharma, OP and Gupta, AK",Comparing the feasibilities of pearlmillet-based intercropping systems supplied with varying levels of nitrogen and phosphorus,10.1046/j.1439-037X.2001.00449.x,2001,1995-1996,1996,India,"Agronomy farm, SKN College of Agriculture, Jobner",26.0833333,75.4666666666666,South Asia,BSh,Exact,,Sandy loam (SL),7.9,No,No,Yes,No,No,45 for pearl millet and 15 for legumes,M75I100,Additive,Strip,Pearl millet,Pennisetum americanum L. Leeke,Cluster bean,Cyamopsis tetragonoloba L. Taubert,2114.0,824.0,2069.0,230.0,2299.0,Kg/ha,Grain Yield,Table 1 & 3,,,,0.978713339640492,0.279126213592233,1.2578395532327251
1154,146,1155,"Sharma, OP and Gupta, AK",Comparing the feasibilities of pearlmillet-based intercropping systems supplied with varying levels of nitrogen and phosphorus,10.1046/j.1439-037X.2001.00449.x,2001,1995-1996,1996,India,"Agronomy farm, SKN College of Agriculture, Jobner",26.0833333,75.4666666666666,South Asia,BSh,Exact,,Sandy loam (SL),7.9,No,No,Yes,No,No,60 for pearl millet and 0 for legumes,M100I0,Additive,Strip,Pearl millet,Pennisetum americanum L. Leeke,Cluster bean,Cyamopsis tetragonoloba L. Taubert,2114.0,824.0,2090.0,186.0,2276.0,Kg/ha,Grain Yield,Table 1 & 3,,,,0.988647114474929,0.22572815533980584,1.214375269814735
1155,146,1156,"Sharma, OP and Gupta, AK",Comparing the feasibilities of pearlmillet-based intercropping systems supplied with varying levels of nitrogen and phosphorus,10.1046/j.1439-037X.2001.00449.x,2001,1995-1996,1996,India,"Agronomy farm, SKN College of Agriculture, Jobner",26.0833333,75.4666666666666,South Asia,BSh,Exact,,Sandy loam (SL),7.9,No,No,Yes,No,No,60 for pearl millet and 15 for legumes,M100I100,Additive,Strip,Pearl millet,Pennisetum americanum L. Leeke,Cluster bean,Cyamopsis tetragonoloba L. Taubert,2114.0,824.0,2145.0,223.0,2368.0,Kg/ha,Grain Yield,Table 1 & 3,,,,1.0146641438032167,0.27063106796116504,1.2852952117643817
1156,146,1157,"Sharma, OP and Gupta, AK",Comparing the feasibilities of pearlmillet-based intercropping systems supplied with varying levels of nitrogen and phosphorus,10.1046/j.1439-037X.2001.00449.x,2001,1995-1996,1995,India,"Agronomy farm, SKN College of Agriculture, Jobner",26.0833333,75.4666666666666,South Asia,BSh,Exact,,Sandy loam (SL),7.9,No,No,No,No,No,0,M0I0,Additive,Strip,Pearl millet,Pennisetum americanum L. Leeke,Cowpea,Vigna unguiculata L. Walp.,936.0,798.0,555.0,242.0,797.0,Kg/ha,Grain Yield,Table 1 & 3,,,,0.592948717948718,0.3032581453634085,0.8962068633121265
1157,146,1158,"Sharma, OP and Gupta, AK",Comparing the feasibilities of pearlmillet-based intercropping systems supplied with varying levels of nitrogen and phosphorus,10.1046/j.1439-037X.2001.00449.x,2001,1995-1996,1995,India,"Agronomy farm, SKN College of Agriculture, Jobner",26.0833333,75.4666666666666,South Asia,BSh,Exact,,Sandy loam (SL),7.9,No,No,Yes,No,No,30 for pearl millet and 0 for legumes,M50I0,Additive,Strip,Pearl millet,Pennisetum americanum L. Leeke,Cowpea,Vigna unguiculata L. Walp.,936.0,798.0,648.0,258.0,906.0,Kg/ha,Grain Yield,Table 1 & 3,,,,0.6923076923076923,0.3233082706766917,1.015615962984384
1158,146,1159,"Sharma, OP and Gupta, AK",Comparing the feasibilities of pearlmillet-based intercropping systems supplied with varying levels of nitrogen and phosphorus,10.1046/j.1439-037X.2001.00449.x,2001,1995-1996,1995,India,"Agronomy farm, SKN College of Agriculture, Jobner",26.0833333,75.4666666666666,South Asia,BSh,Exact,,Sandy loam (SL),7.9,No,No,Yes,No,No,30 for pearl millet and 15 for legumes,M50I100,Additive,Strip,Pearl millet,Pennisetum americanum L. Leeke,Cowpea,Vigna unguiculata L. Walp.,936.0,798.0,685.0,340.0,1025.0,Kg/ha,Grain Yield,Table 1 & 3,,,,0.7318376068376068,0.42606516290726815,1.157902769744875
1159,146,1160,"Sharma, OP and Gupta, AK",Comparing the feasibilities of pearlmillet-based intercropping systems supplied with varying levels of nitrogen and phosphorus,10.1046/j.1439-037X.2001.00449.x,2001,1995-1996,1995,India,"Agronomy farm, SKN College of Agriculture, Jobner",26.0833333,75.4666666666666,South Asia,BSh,Exact,,Sandy loam (SL),7.9,No,No,Yes,No,No,45 for pearl millet and 0 for legumes,M75I0,Additive,Strip,Pearl millet,Pennisetum americanum L. Leeke,Cowpea,Vigna unguiculata L. Walp.,936.0,798.0,746.0,253.0,999.0,Kg/ha,Grain Yield,Table 1 & 3,,,,0.7970085470085471,0.31704260651629074,1.1140511535248379
1160,146,1161,"Sharma, OP and Gupta, AK",Comparing the feasibilities of pearlmillet-based intercropping systems supplied with varying levels of nitrogen and phosphorus,10.1046/j.1439-037X.2001.00449.x,2001,1995-1996,1995,India,"Agronomy farm, SKN College of Agriculture, Jobner",26.0833333,75.4666666666666,South Asia,BSh,Exact,,Sandy loam (SL),7.9,No,No,Yes,No,No,45 for pearl millet and 15 for legumes,M75I100,Additive,Strip,Pearl millet,Pennisetum americanum L. Leeke,Cowpea,Vigna unguiculata L. Walp.,936.0,798.0,742.0,334.0,1076.0,Kg/ha,Grain Yield,Table 1 & 3,,,,0.7927350427350427,0.41854636591478694,1.2112814086498296
1161,146,1162,"Sharma, OP and Gupta, AK",Comparing the feasibilities of pearlmillet-based intercropping systems supplied with varying levels of nitrogen and phosphorus,10.1046/j.1439-037X.2001.00449.x,2001,1995-1996,1995,India,"Agronomy farm, SKN College of Agriculture, Jobner",26.0833333,75.4666666666666,South Asia,BSh,Exact,,Sandy loam (SL),7.9,No,No,Yes,No,No,60 for pearl millet and 0 for legumes,M100I0,Additive,Strip,Pearl millet,Pennisetum americanum L. Leeke,Cowpea,Vigna unguiculata L. Walp.,936.0,798.0,832.0,229.0,1061.0,Kg/ha,Grain Yield,Table 1 & 3,,,,0.8888888888888888,0.2869674185463659,1.1758563074352548
1162,146,1163,"Sharma, OP and Gupta, AK",Comparing the feasibilities of pearlmillet-based intercropping systems supplied with varying levels of nitrogen and phosphorus,10.1046/j.1439-037X.2001.00449.x,2001,1995-1996,1995,India,"Agronomy farm, SKN College of Agriculture, Jobner",26.0833333,75.4666666666666,South Asia,BSh,Exact,,Sandy loam (SL),7.9,No,No,Yes,No,No,60 for pearl millet and 15 for legumes,M100I100,Additive,Strip,Pearl millet,Pennisetum americanum L. Leeke,Cowpea,Vigna unguiculata L. Walp.,936.0,798.0,963.0,298.0,1261.0,Kg/ha,Grain Yield,Table 1 & 3,,,,1.0288461538461537,0.37343358395989973,1.4022797378060534
1163,146,1164,"Sharma, OP and Gupta, AK",Comparing the feasibilities of pearlmillet-based intercropping systems supplied with varying levels of nitrogen and phosphorus,10.1046/j.1439-037X.2001.00449.x,2001,1995-1996,1996,India,"Agronomy farm, SKN College of Agriculture, Jobner",26.0833333,75.4666666666666,South Asia,BSh,Exact,,Sandy loam (SL),7.9,No,No,No,No,No,0,M0I0,Additive,Strip,Pearl millet,Pennisetum americanum L. Leeke,Cowpea,Vigna unguiculata L. Walp.,2114.0,778.0,1529.0,185.0,1714.0,Kg/ha,Grain Yield,Table 1 & 3,,,,0.7232734153263954,0.2377892030848329,0.9610626184112283
1164,146,1165,"Sharma, OP and Gupta, AK",Comparing the feasibilities of pearlmillet-based intercropping systems supplied with varying levels of nitrogen and phosphorus,10.1046/j.1439-037X.2001.00449.x,2001,1995-1996,1996,India,"Agronomy farm, SKN College of Agriculture, Jobner",26.0833333,75.4666666666666,South Asia,BSh,Exact,,Sandy loam (SL),7.9,No,No,Yes,No,No,30 for pearl millet and 0 for legumes,M50I0,Additive,Strip,Pearl millet,Pennisetum americanum L. Leeke,Cowpea,Vigna unguiculata L. Walp.,2114.0,778.0,1777.0,202.0,1979.0,Kg/ha,Grain Yield,Table 1 & 3,,,,0.8405865657521286,0.2596401028277635,1.100226668579892
1165,146,1166,"Sharma, OP and Gupta, AK",Comparing the feasibilities of pearlmillet-based intercropping systems supplied with varying levels of nitrogen and phosphorus,10.1046/j.1439-037X.2001.00449.x,2001,1995-1996,1996,India,"Agronomy farm, SKN College of Agriculture, Jobner",26.0833333,75.4666666666666,South Asia,BSh,Exact,,Sandy loam (SL),7.9,No,No,Yes,No,No,30 for pearl millet and 15 for legumes,M50I100,Additive,Strip,Pearl millet,Pennisetum americanum L. Leeke,Cowpea,Vigna unguiculata L. Walp.,2114.0,778.0,1883.0,258.0,2141.0,Kg/ha,Grain Yield,Table 1 & 3,,,,0.890728476821192,0.33161953727506427,1.2223480140962564
1166,146,1167,"Sharma, OP and Gupta, AK",Comparing the feasibilities of pearlmillet-based intercropping systems supplied with varying levels of nitrogen and phosphorus,10.1046/j.1439-037X.2001.00449.x,2001,1995-1996,1996,India,"Agronomy farm, SKN College of Agriculture, Jobner",26.0833333,75.4666666666666,South Asia,BSh,Exact,,Sandy loam (SL),7.9,No,No,Yes,No,No,45 for pearl millet and 0 for legumes,M75I0,Additive,Strip,Pearl millet,Pennisetum americanum L. Leeke,Cowpea,Vigna unguiculata L. Walp.,2114.0,778.0,1896.0,196.0,2092.0,Kg/ha,Grain Yield,Table 1 & 3,,,,0.8968779564806055,0.2519280205655527,1.1488059770461583
